,index,block,block_length,line,line_length,part_of_word,block_words
2517,1210,"""Save her!"" screamed Mrs. Salt. ""Veruca! Come back! What are they doing to her?""",4,"""Save her!"" screamed Mrs. Salt.",5,"['PUNCT', 'VERB', 'PRON', 'PROPN']",14
2518,1210,"""Save her!"" screamed Mrs. Salt. ""Veruca! Come back! What are they doing to her?""",4,"""Veruca!",1,"['PUNCT', 'PROPN']",14
2519,1210,"""Save her!"" screamed Mrs. Salt. ""Veruca! Come back! What are they doing to her?""",4,Come back!,2,"['VERB', 'ADV', 'PUNCT']",14
2520,1210,"""Save her!"" screamed Mrs. Salt. ""Veruca! Come back! What are they doing to her?""",4,"What are they doing to her?""",6,"['PRON', 'AUX', 'VERB', 'ADP', 'PUNCT']",14
2521,1211,"""They're testing her to see if she's a bad nut,"" said Mr. Wonka. ""You watch.""",2,"""They are testing her to see if she is a bad nut,"" said Mr. Wonka.",15,"['PUNCT', 'PRON', 'AUX', 'VERB', 'PART', 'SCONJ', 'DET', 'ADJ', 'NOUN', 'PROPN']",17
2522,1211,"""They're testing her to see if she's a bad nut,"" said Mr. Wonka. ""You watch.""",2,"""You watch.""",2,"['PUNCT', 'PRON', 'VERB']",17
2523,1212,"Veruca struggled furiously, but the squirrels held her tight and she couldn't move. The squirrel on her shoulder went tap-tap-tapping the side of her head with his knuckles.",2,"Veruca struggled furiously, but the squirrels held her tight and she could not move.",14,"['PROPN', 'VERB', 'ADV', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'PRON', 'ADJ', 'AUX', 'PART']",29
2524,1212,"Veruca struggled furiously, but the squirrels held her tight and she couldn't move. The squirrel on her shoulder went tap-tap-tapping the side of her head with his knuckles.",2,The squirrel on her shoulder went tap-tap-tapping the side of her head with his knuckles.,15,"['DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'PUNCT']",29
2525,1213,"Then all at once, the squirrels pulled Veruca to the ground and started carrying her across the floor.",1,"Then all at once, the squirrels pulled Veruca to the ground and started carrying her across the floor.",18,"['ADV', 'PRON', 'ADP', 'PUNCT', 'DET', 'NOUN', 'VERB', 'PROPN', 'CCONJ']",18
2526,1214,"""My goodness, she is a bad nut after all,"" said Mr. Wonka. ""Her head must have sounded quite hollow.""",2,"""My goodness, she is a bad nut after all,"" said Mr. Wonka.",12,"['PUNCT', 'PRON', 'NOUN', 'AUX', 'DET', 'ADJ', 'ADV', 'VERB', 'PROPN']",19
2527,1214,"""My goodness, she is a bad nut after all,"" said Mr. Wonka. ""Her head must have sounded quite hollow.""",2,"""Her head must have sounded quite hollow.""",7,"['PUNCT', 'PRON', 'NOUN', 'AUX', 'VERB', 'ADV', 'ADJ']",19
2528,1215,"Veruca kicked and screamed, but it was no use. The tiny strong paws held her tightly and she couldn't escape. ""Where are they taking her?"" shrieked Mrs. Salt.",3,"Veruca kicked and screamed, but it was no use.",9,"['PROPN', 'VERB', 'CCONJ', 'PUNCT', 'PRON', 'AUX', 'DET', 'NOUN']",29
2529,1215,"Veruca kicked and screamed, but it was no use. The tiny strong paws held her tightly and she couldn't escape. ""Where are they taking her?"" shrieked Mrs. Salt.",3,The tiny strong paws held her tightly and she could not escape.,12,"['DET', 'ADJ', 'NOUN', 'VERB', 'PRON', 'ADV', 'CCONJ', 'AUX', 'PART', 'PUNCT']",29
2530,1215,"Veruca kicked and screamed, but it was no use. The tiny strong paws held her tightly and she couldn't escape. ""Where are they taking her?"" shrieked Mrs. Salt.",3,"""Where are they taking her?"" shrieked Mrs. Salt.",8,"['PUNCT', 'SCONJ', 'AUX', 'PRON', 'VERB', 'PROPN']",29
2531,1216,"""She's going where all the other bad nuts go,"" said Mr. Willy Wonka. ""Down the garbage chute.""",2,"""She is going where all the other bad nuts go,"" said Mr. Willy Wonka.",14,"['PUNCT', 'PRON', 'AUX', 'VERB', 'SCONJ', 'DET', 'ADJ', 'NOUN', 'PROPN']",18
2532,1216,"""She's going where all the other bad nuts go,"" said Mr. Willy Wonka. ""Down the garbage chute.""",2,"""Down the garbage chute.""",4,"['PUNCT', 'ADP', 'DET', 'NOUN']",18
2533,1217,"""By golly, she is going down the chute!"" said Mr. Salt, staring through the glass door at his daughter.",1,"""By golly, she is going down the chute!"" said Mr. Salt, staring through the glass door at his daughter.",19,"['PUNCT', 'ADP', 'ADV', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'PROPN']",19
2534,1218,"""Then save her!"" cried Mrs. Salt.",1,"""Then save her!"" cried Mrs. Salt.",6,"['PUNCT', 'ADV', 'VERB', 'PRON', 'PROPN']",6
2535,1219,"""Too late,"" said Mr. Wonka. ""She's gone!""",2,"""Too late,"" said Mr. Wonka.",5,"['PUNCT', 'ADV', 'VERB', 'PROPN']",8
2536,1219,"""Too late,"" said Mr. Wonka. ""She's gone!""",2,"""She is gone!""",3,"['PUNCT', 'PRON', 'AUX', 'VERB']",8
2537,1220,And indeed she had.,1,And indeed she had.,4,"['CCONJ', 'ADV', 'PRON', 'VERB', 'PUNCT']",4
2538,1221,"""But where?"" shrieked Mrs. Salt, flapping her arms. ""What happens to the bad nuts? Where does the chute go to?""",3,"""But where?"" shrieked Mrs. Salt, flapping her arms.",8,"['PUNCT', 'CCONJ', 'SCONJ', 'VERB', 'PROPN', 'PRON', 'NOUN']",20
2539,1221,"""But where?"" shrieked Mrs. Salt, flapping her arms. ""What happens to the bad nuts? Where does the chute go to?""",3,"""What happens to the bad nuts?",6,"['PUNCT', 'PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN']",20
2540,1221,"""But where?"" shrieked Mrs. Salt, flapping her arms. ""What happens to the bad nuts? Where does the chute go to?""",3,"Where does the chute go to?""",6,"['SCONJ', 'AUX', 'DET', 'NOUN', 'VERB', 'ADP', 'PUNCT']",20
2541,1222,"""That particular chute,"" Mr. Wonka told her, ""runs directly into the great big main garbage pipe which carries away all the rubbish from every part of the factory-all the floor sweepings and potato peelings and rotten cabbages and fish heads and stuff like that.""",1,"""That particular chute,"" Mr. Wonka told her, ""runs directly into the great big main garbage pipe which carries away all the rubbish from every part of the factory-all the floor sweepings and potato peelings and rotten cabbages and fish heads and stuff like that.""",44,"['PUNCT', 'DET', 'ADJ', 'NOUN', 'PROPN', 'VERB', 'PRON', 'ADV', 'ADP', 'CCONJ']",44
2542,1223,"""Who eats fish and cabbage and potatoes in this fac-tory, I'd like to know?"" said Mike Teavee.",1,"""Who eats fish and cabbage and potatoes in this fac-tory, I would like to know?"" said Mike Teavee.",18,"['PUNCT', 'PRON', 'VERB', 'NOUN', 'CCONJ', 'ADP', 'DET', 'AUX', 'PART', 'PROPN']",18
2543,1224,"""I do, of course,"" answered Mr. Wonka. ""You don't think I live on cacao beans, do you?""",2,"""I do, of course,"" answered Mr. Wonka.",7,"['PUNCT', 'PRON', 'VERB', 'ADP', 'NOUN', 'PROPN']",18
2544,1224,"""I do, of course,"" answered Mr. Wonka. ""You don't think I live on cacao beans, do you?""",2,"""You do not think I live on cacao beans, do you?""",11,"['PUNCT', 'PRON', 'AUX', 'PART', 'VERB', 'ADP', 'PROPN', 'NOUN']",18
2545,1225,"""But . . . but . . . but . . ."" shrieked Mrs. Salt, ""where does the great big pipe go to in the end?""",4,"""But . . .",4,"['PUNCT', 'CCONJ']",26
2546,1225,"""But . . . but . . . but . . ."" shrieked Mrs. Salt, ""where does the great big pipe go to in the end?""",4,but . . .,4,"['CCONJ', 'PUNCT']",26
2547,1225,"""But . . . but . . . but . . ."" shrieked Mrs. Salt, ""where does the great big pipe go to in the end?""",4,"but . . .""",4,"['CCONJ', 'PUNCT']",26
2548,1225,"""But . . . but . . . but . . ."" shrieked Mrs. Salt, ""where does the great big pipe go to in the end?""",4,"shrieked Mrs. Salt, ""where does the great big pipe go to in the end?""",14,"['VERB', 'PROPN', 'PUNCT', 'SCONJ', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP']",26
2549,1226,"""Why, to the furnace, of course,"" Mr. Wonka said calmly. ""To the incinerator.""",2,"""Why, to the furnace, of course,"" Mr. Wonka said calmly.",10,"['PUNCT', 'SCONJ', 'ADP', 'DET', 'NOUN', 'PROPN', 'VERB', 'ADV']",13
2550,1226,"""Why, to the furnace, of course,"" Mr. Wonka said calmly. ""To the incinerator.""",2,"""To the incinerator.""",3,"['PUNCT', 'ADP', 'DET', 'NOUN']",13
2551,1227,Mrs. Salt opened her huge red mouth and started to scream.,1,Mrs. Salt opened her huge red mouth and started to scream.,11,"['PROPN', 'VERB', 'PRON', 'ADJ', 'NOUN', 'CCONJ', 'PART', 'PUNCT']",11
2552,1228,"""Don't worry,"" said Mr. Wonka, ""there's always a chance that they've decided not to light it today.""",1,"""Do not worry,"" said Mr. Wonka, ""there is always a chance that they have decided not to light it today.""",20,"['PUNCT', 'AUX', 'PART', 'VERB', 'PROPN', 'PRON', 'ADV', 'DET', 'NOUN', 'SCONJ']",20
2553,1229,"""A chance!"" yelled Mrs. Salt. ""My darling Veruca! She'll . . . she'll . . . she'll be sizzled like a sausage!""",6,"""A chance!""",2,"['PUNCT', 'DET', 'NOUN']",25
2554,1229,"""A chance!"" yelled Mrs. Salt. ""My darling Veruca! She'll . . . she'll . . . she'll be sizzled like a sausage!""",6,yelled Mrs. Salt.,3,"['VERB', 'PROPN', 'PUNCT']",25
2555,1229,"""A chance!"" yelled Mrs. Salt. ""My darling Veruca! She'll . . . she'll . . . she'll be sizzled like a sausage!""",6,"""My darling Veruca!",3,"['PUNCT', 'PRON', 'NOUN', 'PROPN']",25
2556,1229,"""A chance!"" yelled Mrs. Salt. ""My darling Veruca! She'll . . . she'll . . . she'll be sizzled like a sausage!""",6,She will . . .,5,"['PRON', 'AUX', 'PUNCT']",25
2557,1229,"""A chance!"" yelled Mrs. Salt. ""My darling Veruca! She'll . . . she'll . . . she'll be sizzled like a sausage!""",6,she will . . .,5,"['PRON', 'AUX', 'PUNCT']",25
2558,1229,"""A chance!"" yelled Mrs. Salt. ""My darling Veruca! She'll . . . she'll . . . she'll be sizzled like a sausage!""",6,"she will be sizzled like a sausage!""",7,"['PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",25
2559,1230,я,1,я,1,['X'],1
2560,1231,я,1,я,1,['X'],1
2561,1232,"""Quite right, my dear,"" said Mr. Salt. ""Now see here, Wonka,"" he added, ""I think you've gone just a shade too far this time, I do indeed. My daughter may be a bit of a frump-I don't mind admitting it-but that doesn't mean you can roast her to a crisp. I'll have you know I'm extremely cross about this, I really am.""",5,"""Quite right, my dear,"" said Mr. Salt.",7,"['PUNCT', 'ADV', 'PRON', 'NOUN', 'VERB', 'PROPN']",67
2562,1232,"""Quite right, my dear,"" said Mr. Salt. ""Now see here, Wonka,"" he added, ""I think you've gone just a shade too far this time, I do indeed. My daughter may be a bit of a frump-I don't mind admitting it-but that doesn't mean you can roast her to a crisp. I'll have you know I'm extremely cross about this, I really am.""",5,"""Now see here, Wonka,"" he added, ""I think you have gone just a shade too far this time, I do indeed.",21,"['PUNCT', 'ADV', 'VERB', 'PROPN', 'PRON', 'AUX', 'DET', 'NOUN']",67
2563,1232,"""Quite right, my dear,"" said Mr. Salt. ""Now see here, Wonka,"" he added, ""I think you've gone just a shade too far this time, I do indeed. My daughter may be a bit of a frump-I don't mind admitting it-but that doesn't mean you can roast her to a crisp. I'll have you know I'm extremely cross about this, I really am.""",5,My daughter may be a bit of a frump-I do not mind admitting it-but that does not mean you can roast her to a crisp.,25,"['PRON', 'NOUN', 'AUX', 'DET', 'ADP', 'PUNCT', 'PART', 'VERB', 'CCONJ']",67
2564,1232,"""Quite right, my dear,"" said Mr. Salt. ""Now see here, Wonka,"" he added, ""I think you've gone just a shade too far this time, I do indeed. My daughter may be a bit of a frump-I don't mind admitting it-but that doesn't mean you can roast her to a crisp. I'll have you know I'm extremely cross about this, I really am.""",5,I will have you know,5,"['PRON', 'AUX', 'VERB']",67
2565,1232,"""Quite right, my dear,"" said Mr. Salt. ""Now see here, Wonka,"" he added, ""I think you've gone just a shade too far this time, I do indeed. My daughter may be a bit of a frump-I don't mind admitting it-but that doesn't mean you can roast her to a crisp. I'll have you know I'm extremely cross about this, I really am.""",5,"I am extremely cross about this, I really am.""",9,"['PRON', 'AUX', 'ADV', 'ADJ', 'ADP', 'PUNCT']",67
2566,1233,"""Oh, don't be cross, my dear sir!"" said Mr. Wonka. ""I expect she'll turn up again sooner or later. She may not even have gone down at all. She may be stuck in the chute just below the entrance hole, and if that's the case, all you'll have to do is go in and pull her up again.""",4,"""Oh, do not be cross, my dear sir!"" said Mr. Wonka.",11,"['PUNCT', 'INTJ', 'AUX', 'PART', 'ADJ', 'PRON', 'NOUN', 'VERB', 'PROPN']",62
2567,1233,"""Oh, don't be cross, my dear sir!"" said Mr. Wonka. ""I expect she'll turn up again sooner or later. She may not even have gone down at all. She may be stuck in the chute just below the entrance hole, and if that's the case, all you'll have to do is go in and pull her up again.""",4,"""I expect she will turn up again sooner or later.",10,"['PUNCT', 'PRON', 'VERB', 'AUX', 'ADP', 'ADV', 'CCONJ']",62
2568,1233,"""Oh, don't be cross, my dear sir!"" said Mr. Wonka. ""I expect she'll turn up again sooner or later. She may not even have gone down at all. She may be stuck in the chute just below the entrance hole, and if that's the case, all you'll have to do is go in and pull her up again.""",4,She may not even have gone down at all.,9,"['PRON', 'AUX', 'PART', 'ADV', 'VERB', 'ADP', 'PUNCT']",62
2569,1233,"""Oh, don't be cross, my dear sir!"" said Mr. Wonka. ""I expect she'll turn up again sooner or later. She may not even have gone down at all. She may be stuck in the chute just below the entrance hole, and if that's the case, all you'll have to do is go in and pull her up again.""",4,"She may be stuck in the chute just below the entrance hole, and if that is the case, all you will have to do is go in and pull her up again.""",32,"['PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADV', 'PUNCT', 'CCONJ', 'SCONJ', 'PART']",62
2570,1234,"Hearing this, both Mr. and Mrs. Salt dashed into the Nut Room and ran over to the hole in the floor and peered in. ""Veruca!"" shouted Mrs. Salt. ""Are you down there?"" There was no answer.",4,"Hearing this, both Mr. and Mrs. Salt dashed into the Nut Room and ran over to the hole in the floor and peered in.",24,"['VERB', 'PRON', 'PUNCT', 'CCONJ', 'PROPN', 'ADP', 'DET', 'NOUN']",36
2571,1234,"Hearing this, both Mr. and Mrs. Salt dashed into the Nut Room and ran over to the hole in the floor and peered in. ""Veruca!"" shouted Mrs. Salt. ""Are you down there?"" There was no answer.",4,"""Veruca!"" shouted Mrs. Salt.",4,"['PUNCT', 'PROPN', 'VERB']",36
2572,1234,"Hearing this, both Mr. and Mrs. Salt dashed into the Nut Room and ran over to the hole in the floor and peered in. ""Veruca!"" shouted Mrs. Salt. ""Are you down there?"" There was no answer.",4,"""Are you down there?""",4,"['PUNCT', 'AUX', 'PRON', 'ADV']",36
2573,1234,"Hearing this, both Mr. and Mrs. Salt dashed into the Nut Room and ran over to the hole in the floor and peered in. ""Veruca!"" shouted Mrs. Salt. ""Are you down there?"" There was no answer.",4,There was no answer.,4,"['PRON', 'VERB', 'DET', 'NOUN', 'PUNCT']",36
2574,1235,Mrs. Salt bent further forward to get a closer look. She was now kneeling right on the edge of the hole with her head down and her enormous behind sticking up in the air like a giant mushroom. It was a dangerous position to be in. She needed only one tiny little push . . . one gentle nudge in the right place . . . and that is exactly what the squirrels gave her!,6,Mrs. Salt bent further forward to get a closer look.,10,"['PROPN', 'VERB', 'ADV', 'PART', 'DET', 'ADJ', 'NOUN', 'PUNCT']",75
2575,1235,Mrs. Salt bent further forward to get a closer look. She was now kneeling right on the edge of the hole with her head down and her enormous behind sticking up in the air like a giant mushroom. It was a dangerous position to be in. She needed only one tiny little push . . . one gentle nudge in the right place . . . and that is exactly what the squirrels gave her!,6,She was now kneeling right on the edge of the hole with her head down and her enormous behind sticking up in the air like a giant mushroom.,28,"['PRON', 'AUX', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADJ', 'PUNCT']",75
2576,1235,Mrs. Salt bent further forward to get a closer look. She was now kneeling right on the edge of the hole with her head down and her enormous behind sticking up in the air like a giant mushroom. It was a dangerous position to be in. She needed only one tiny little push . . . one gentle nudge in the right place . . . and that is exactly what the squirrels gave her!,6,It was a dangerous position to be in.,8,"['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'PART', 'ADP', 'PUNCT']",75
2577,1235,Mrs. Salt bent further forward to get a closer look. She was now kneeling right on the edge of the hole with her head down and her enormous behind sticking up in the air like a giant mushroom. It was a dangerous position to be in. She needed only one tiny little push . . . one gentle nudge in the right place . . . and that is exactly what the squirrels gave her!,6,She needed only one tiny little push . . .,10,"['PRON', 'VERB', 'ADV', 'NUM', 'ADJ', 'NOUN', 'PUNCT']",75
2578,1235,Mrs. Salt bent further forward to get a closer look. She was now kneeling right on the edge of the hole with her head down and her enormous behind sticking up in the air like a giant mushroom. It was a dangerous position to be in. She needed only one tiny little push . . . one gentle nudge in the right place . . . and that is exactly what the squirrels gave her!,6,one gentle nudge in the right place . . .,10,"['NUM', 'ADJ', 'NOUN', 'ADP', 'DET', 'PUNCT']",75
2579,1235,Mrs. Salt bent further forward to get a closer look. She was now kneeling right on the edge of the hole with her head down and her enormous behind sticking up in the air like a giant mushroom. It was a dangerous position to be in. She needed only one tiny little push . . . one gentle nudge in the right place . . . and that is exactly what the squirrels gave her!,6,and that is exactly what the squirrels gave her!,9,"['CCONJ', 'PRON', 'AUX', 'ADV', 'DET', 'NOUN', 'VERB', 'PUNCT']",75
2580,1236,"Over she toppled, into the hole head first, screeching like a parrot.",1,"Over she toppled, into the hole head first, screeching like a parrot.",12,"['SCONJ', 'PRON', 'VERB', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADV']",12
2581,1237,"""Good gracious me!"" said Mr. Salt, as he watched his fat wife go tumbling down the hole, ""what a lot of gar-bage there's going to be today!"" He saw her disappear-ing into the darkness. ""What's it like down there, Angina?"" he called out. He leaned further forward.",5,"""Good gracious me!"" said Mr. Salt, as he watched his fat wife go tumbling down the hole, ""what a lot of gar-bage there is going to be today!""",28,"['PUNCT', 'ADJ', 'PRON', 'VERB', 'PROPN', 'SCONJ', 'NOUN', 'ADP', 'DET', 'PART', 'AUX']",49
2582,1237,"""Good gracious me!"" said Mr. Salt, as he watched his fat wife go tumbling down the hole, ""what a lot of gar-bage there's going to be today!"" He saw her disappear-ing into the darkness. ""What's it like down there, Angina?"" he called out. He leaned further forward.",5,He saw her disappear-ing into the darkness.,7,"['PRON', 'VERB', 'PUNCT', 'NOUN', 'ADP', 'DET']",49
2583,1237,"""Good gracious me!"" said Mr. Salt, as he watched his fat wife go tumbling down the hole, ""what a lot of gar-bage there's going to be today!"" He saw her disappear-ing into the darkness. ""What's it like down there, Angina?"" he called out. He leaned further forward.",5,"""What is it like down there, Angina?""",7,"['PUNCT', 'PRON', 'AUX', 'INTJ', 'ADV', 'PROPN']",49
2584,1237,"""Good gracious me!"" said Mr. Salt, as he watched his fat wife go tumbling down the hole, ""what a lot of gar-bage there's going to be today!"" He saw her disappear-ing into the darkness. ""What's it like down there, Angina?"" he called out. He leaned further forward.",5,he called out.,3,"['PRON', 'VERB', 'ADP', 'PUNCT']",49
2585,1237,"""Good gracious me!"" said Mr. Salt, as he watched his fat wife go tumbling down the hole, ""what a lot of gar-bage there's going to be today!"" He saw her disappear-ing into the darkness. ""What's it like down there, Angina?"" he called out. He leaned further forward.",5,He leaned further forward.,4,"['PRON', 'VERB', 'ADV', 'PUNCT']",49
2586,1238,я,1,я,1,['X'],1
2587,1239,я,1,я,1,['X'],1
2588,1240,The squirrels rushed up behind him. . . .,1,The squirrels rushed up behind him. . . .,9,"['DET', 'NOUN', 'VERB', 'ADP', 'PRON', 'PUNCT']",9
2589,1241,"""Help!"" he shouted.",2,"""Help!""",1,"['PUNCT', 'VERB']",3
2590,1241,"""Help!"" he shouted.",2,he shouted.,2,"['PRON', 'VERB', 'PUNCT']",3
2591,1242,"But he was already toppling forward, and down the chute he went, just as his wife had done before him-and his daughter.",1,"But he was already toppling forward, and down the chute he went, just as his wife had done before him-and his daughter.",22,"['CCONJ', 'PRON', 'AUX', 'ADV', 'VERB', 'PUNCT', 'ADP', 'DET', 'NOUN', 'SCONJ']",22
2592,1243,"""Oh dear!"" cried Charlie, who was watching with the others through the door, ""what on earth's going to hap-pen to them now?""",2,"""Oh dear!""",2,"['PUNCT', 'INTJ', 'ADJ']",22
2593,1243,"""Oh dear!"" cried Charlie, who was watching with the others through the door, ""what on earth's going to hap-pen to them now?""",2,"cried Charlie, who was watching with the others through the door, ""what on earth's going to hap-pen to them now?""",20,"['VERB', 'PROPN', 'PUNCT', 'PRON', 'AUX', 'ADP', 'DET', 'NOUN', 'PART', 'ADV']",22
2594,1244,"""I expect someone will catch them at the bottom of the chute,"" said Mr. Wonka.",1,"""I expect someone will catch them at the bottom of the chute,"" said Mr. Wonka.",15,"['PUNCT', 'PRON', 'VERB', 'AUX', 'ADP', 'DET', 'NOUN', 'PROPN']",15
2595,1245,"""But what about the great fiery incinerator?"" asked Charlie.",1,"""But what about the great fiery incinerator?"" asked Charlie.",9,"['PUNCT', 'CCONJ', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'PROPN']",9
2596,1246,"""They only light it every other day,"" said Mr. Wonka. ""Perhaps this is one of the days when they let it go out. You never know . . . they might be lucky. . . .""",4,"""They only light it every other day,"" said Mr. Wonka.",10,"['PUNCT', 'PRON', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'PROPN']",36
2597,1246,"""They only light it every other day,"" said Mr. Wonka. ""Perhaps this is one of the days when they let it go out. You never know . . . they might be lucky. . . .""",4,"""Perhaps this is one of the days when they let it go out.",13,"['PUNCT', 'ADV', 'PRON', 'AUX', 'NUM', 'ADP', 'DET', 'NOUN', 'SCONJ', 'VERB']",36
2598,1246,"""They only light it every other day,"" said Mr. Wonka. ""Perhaps this is one of the days when they let it go out. You never know . . . they might be lucky. . . .""",4,You never know . . .,6,"['PRON', 'ADV', 'VERB', 'PUNCT']",36
2599,1246,"""They only light it every other day,"" said Mr. Wonka. ""Perhaps this is one of the days when they let it go out. You never know . . . they might be lucky. . . .""",4,"they might be lucky. . . .""",7,"['PRON', 'AUX', 'ADJ', 'PUNCT']",36
2600,1247,"""Ssshh!"" said Grandpa Joe. ""Listen! Here comes another song!""",3,"""Ssshh!"" said Grandpa Joe.",4,"['PUNCT', 'PROPN', 'VERB']",9
2601,1247,"""Ssshh!"" said Grandpa Joe. ""Listen! Here comes another song!""",3,"""Listen!",1,"['PUNCT', 'VERB']",9
2602,1247,"""Ssshh!"" said Grandpa Joe. ""Listen! Here comes another song!""",3,"Here comes another song!""",4,"['ADV', 'VERB', 'DET', 'NOUN', 'PUNCT']",9
2603,1248,From far away down the corridor came the beating of drums. Then the singing began.,2,From far away down the corridor came the beating of drums.,11,"['ADP', 'ADV', 'DET', 'NOUN', 'VERB', 'PUNCT']",15
2604,1248,From far away down the corridor came the beating of drums. Then the singing began.,2,Then the singing began.,4,"['ADV', 'DET', 'NOUN', 'VERB', 'PUNCT']",15
2605,1249,я,1,я,1,['X'],1
2606,1250,"""Veruca Salt!"" sang the Oompa-Loompas.",1,"""Veruca Salt!"" sang the Oompa-Loompas.",5,"['PUNCT', 'PROPN', 'VERB', 'DET']",5
2607,1251,"""Veruca Salt, the little brute,",1,"""Veruca Salt, the little brute,",5,"['PUNCT', 'PROPN', 'DET', 'ADJ']",5
2608,1252,"Has just gone down the garbage chute,",1,"Has just gone down the garbage chute,",7,"['AUX', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",7
2609,1253,(And as we very rightly thought,1,(And as we very rightly thought,6,"['PUNCT', 'CCONJ', 'SCONJ', 'PRON', 'ADV', 'VERB']",6
2610,1254,That in a case like this we ought,1,That in a case like this we ought,8,"['SCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'AUX']",8
2611,1255,"To see the thing completely through,",1,"To see the thing completely through,",6,"['PART', 'VERB', 'DET', 'NOUN', 'ADV', 'PUNCT']",6
2612,1256,"We've polished off her parents, too.)",1,"We have polished off her parents, too.)",7,"['PRON', 'AUX', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'ADV']",7
2613,1257,Down goes Veruca! Down the drain!,2,Down goes Veruca!,3,"['PROPN', 'VERB', 'PUNCT']",6
2614,1257,Down goes Veruca! Down the drain!,2,Down the drain!,3,"['ADP', 'DET', 'NOUN', 'PUNCT']",6
2615,1258,"And here, perhaps, we should explain",1,"And here, perhaps, we should explain",6,"['CCONJ', 'ADV', 'PUNCT', 'PRON', 'AUX', 'VERB']",6
2616,1259,"That she will meet, as she descends,",1,"That she will meet, as she descends,",7,"['SCONJ', 'PRON', 'AUX', 'VERB', 'PUNCT']",7
2617,1260,A rather different set of friends,1,A rather different set of friends,6,"['DET', 'ADV', 'ADJ', 'NOUN', 'ADP']",6
2618,1261,To those that she has left behind-,1,To those that she has left behind-,7,"['ADP', 'PRON', 'AUX', 'VERB', 'ADV']",7
2619,1262,These won't be nearly so refined.,1,These will not be nearly so refined.,7,"['PRON', 'AUX', 'PART', 'ADV', 'ADJ', 'PUNCT']",7
2620,1263,"A fish head, for example, cut",1,"A fish head, for example, cut",6,"['DET', 'NOUN', 'PUNCT', 'ADP', 'VERB']",6
2621,1264,This morning from a halibut.,1,This morning from a halibut.,5,"['DET', 'NOUN', 'ADP', 'PUNCT']",5
2622,1265,`Hello! Good morning! How d'you do?,3,`Hello!,1,"['PUNCT', 'INTJ']",6
2623,1265,`Hello! Good morning! How d'you do?,3,Good morning!,2,"['ADJ', 'NOUN', 'PUNCT']",6
2624,1265,`Hello! Good morning! How d'you do?,3,How d'you do?,3,"['SCONJ', 'AUX', 'VERB', 'PUNCT']",6
2625,1266,How nice to meet you! How are you?',2,How nice to meet you!,5,"['SCONJ', 'ADJ', 'PART', 'VERB', 'PRON', 'PUNCT']",8
2626,1266,How nice to meet you! How are you?',2,How are you?',3,"['SCONJ', 'AUX', 'PRON', 'PUNCT']",8
2627,1267,And then a little further down,1,And then a little further down,6,"['CCONJ', 'ADV', 'DET', 'ADJ']",6
2628,1268,A mass of others gather round:,1,A mass of others gather round:,6,"['DET', 'NOUN', 'ADP', 'VERB', 'ADV', 'PUNCT']",6
2629,1269,"A bacon rind, some rancid lard,",1,"A bacon rind, some rancid lard,",6,"['DET', 'NOUN', 'PUNCT']",6
2630,1270,"A loaf of bread gone stale and hard,",1,"A loaf of bread gone stale and hard,",8,"['DET', 'NOUN', 'ADP', 'VERB', 'ADJ', 'CCONJ', 'PUNCT']",8
2631,1271,"A steak that nobody could chew,",1,"A steak that nobody could chew,",6,"['DET', 'NOUN', 'PRON', 'AUX', 'VERB', 'PUNCT']",6
2632,1272,"An oyster from an oyster stew,",1,"An oyster from an oyster stew,",6,"['DET', 'NOUN', 'ADP', 'PUNCT']",6
2633,1273,Some liverwurst so old and gray,1,Some liverwurst so old and gray,6,"['PRON', 'ADJ', 'ADV', 'CCONJ']",6
2634,1274,"One smelled it from a mile away,",1,"One smelled it from a mile away,",7,"['NUM', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADV', 'PUNCT']",7
2635,1275,"A rotten nut, a reeky pear,",1,"A rotten nut, a reeky pear,",6,"['DET', 'ADJ', 'NOUN', 'PUNCT']",6
2636,1276,A thing the cat left on the stair,1,A thing the cat left on the stair,8,"['DET', 'NOUN', 'VERB', 'ADP']",8
2637,1277,"And lots of other things as well,",1,"And lots of other things as well,",7,"['CCONJ', 'NOUN', 'ADP', 'ADJ', 'ADV', 'PUNCT']",7
